,Source,Type,File,Vatiables,Inter_name,Description
3125,ADNI,Imaging,UCSFFSX_11_02_15,ST1SV,ST1SV,NA
3126,ADNI,Imaging,UCSFFSX_11_02_15,ST20SV,ST20SV,NA
3127,ADNI,Imaging,UCSFFSX_11_02_15,ST21SV,ST21SV,NA
3128,ADNI,Imaging,UCSFFSX_11_02_15,ST22CV,ST22CV,NA
3129,ADNI,Imaging,UCSFFSX_11_02_15,ST22SA,ST22SA,NA
3130,ADNI,Imaging,UCSFFSX_11_02_15,ST22TA,ST22TA,NA
3131,ADNI,Imaging,UCSFFSX_11_02_15,ST22TS,ST22TS,NA
3132,ADNI,Imaging,UCSFFSX_11_02_15,ST23CV,ST23CV,NA
3133,ADNI,Imaging,UCSFFSX_11_02_15,ST23SA,ST23SA,NA
3134,ADNI,Imaging,UCSFFSX_11_02_15,ST23TA,ST23TA,NA
3135,ADNI,Imaging,UCSFFSX_11_02_15,ST23TS,ST23TS,NA
3136,ADNI,Imaging,UCSFFSX_11_02_15,ST24CV,ST24CV,NA
3137,ADNI,Imaging,UCSFFSX_11_02_15,ST24SA,ST24SA,NA
3138,ADNI,Imaging,UCSFFSX_11_02_15,ST24TA,ST24TA,NA
3139,ADNI,Imaging,UCSFFSX_11_02_15,ST24TS,ST24TS,NA
3140,ADNI,Imaging,UCSFFSX_11_02_15,ST25CV,ST25CV,NA
3141,ADNI,Imaging,UCSFFSX_11_02_15,ST25SA,ST25SA,NA
3142,ADNI,Imaging,UCSFFSX_11_02_15,ST25TA,ST25TA,NA
3143,ADNI,Imaging,UCSFFSX_11_02_15,ST25TS,ST25TS,NA
3144,ADNI,Imaging,UCSFFSX_11_02_15,ST26CV,ST26CV,NA
3145,ADNI,Imaging,UCSFFSX_11_02_15,ST26SA,ST26SA,NA
3146,ADNI,Imaging,UCSFFSX_11_02_15,ST26TA,ST26TA,NA
3147,ADNI,Imaging,UCSFFSX_11_02_15,ST26TS,ST26TS,NA
3148,ADNI,Imaging,UCSFFSX_11_02_15,ST27SA,ST27SA,NA
3149,ADNI,Imaging,UCSFFSX_11_02_15,ST28CV,ST28CV,NA
3150,ADNI,Imaging,UCSFFSX_11_02_15,ST29SV,ST29SV,NA
3151,ADNI,Imaging,UCSFFSX_11_02_15,ST2SV,ST2SV,NA
3152,ADNI,Imaging,UCSFFSX_11_02_15,ST30SV,ST30SV,NA
3153,ADNI,Imaging,UCSFFSX_11_02_15,ST31CV,ST31CV,NA
3154,ADNI,Imaging,UCSFFSX_11_02_15,ST31SA,ST31SA,NA
3155,ADNI,Imaging,UCSFFSX_11_02_15,ST31TA,ST31TA,NA
3156,ADNI,Imaging,UCSFFSX_11_02_15,ST31TS,ST31TS,NA
3157,ADNI,Imaging,UCSFFSX_11_02_15,ST32CV,ST32CV,NA
3158,ADNI,Imaging,UCSFFSX_11_02_15,ST32SA,ST32SA,NA
3159,ADNI,Imaging,UCSFFSX_11_02_15,ST32TA,ST32TA,NA
3160,ADNI,Imaging,UCSFFSX_11_02_15,ST32TS,ST32TS,NA
3161,ADNI,Imaging,UCSFFSX_11_02_15,ST33SV,ST33SV,NA
3162,ADNI,Imaging,UCSFFSX_11_02_15,ST34CV,ST34CV,NA
3163,ADNI,Imaging,UCSFFSX_11_02_15,ST34SA,ST34SA,NA
3164,ADNI,Imaging,UCSFFSX_11_02_15,ST34TA,ST34TA,NA
3165,ADNI,Imaging,UCSFFSX_11_02_15,ST34TS,ST34TS,NA
3166,ADNI,Imaging,UCSFFSX_11_02_15,ST35CV,ST35CV,NA
3167,ADNI,Imaging,UCSFFSX_11_02_15,ST35SA,ST35SA,NA
3168,ADNI,Imaging,UCSFFSX_11_02_15,ST35TA,ST35TA,NA
3169,ADNI,Imaging,UCSFFSX_11_02_15,ST35TS,ST35TS,NA
3170,ADNI,Imaging,UCSFFSX_11_02_15,ST36CV,ST36CV,NA
3171,ADNI,Imaging,UCSFFSX_11_02_15,ST36SA,ST36SA,NA
3172,ADNI,Imaging,UCSFFSX_11_02_15,ST36TA,ST36TA,NA
3173,ADNI,Imaging,UCSFFSX_11_02_15,ST36TS,ST36TS,NA
3174,ADNI,Imaging,UCSFFSX_11_02_15,ST37SV,ST37SV,NA
3175,ADNI,Imaging,UCSFFSX_11_02_15,ST38CV,ST38CV,NA
3176,ADNI,Imaging,UCSFFSX_11_02_15,ST38SA,ST38SA,NA
3177,ADNI,Imaging,UCSFFSX_11_02_15,ST38TA,ST38TA,NA
3178,ADNI,Imaging,UCSFFSX_11_02_15,ST38TS,ST38TS,NA
3179,ADNI,Imaging,UCSFFSX_11_02_15,ST39CV,ST39CV,NA
3180,ADNI,Imaging,UCSFFSX_11_02_15,ST39SA,ST39SA,NA
3181,ADNI,Imaging,UCSFFSX_11_02_15,ST39TA,ST39TA,NA
3182,ADNI,Imaging,UCSFFSX_11_02_15,ST39TS,ST39TS,NA
3183,ADNI,Imaging,UCSFFSX_11_02_15,ST3SV,ST3SV,NA
3184,ADNI,Imaging,UCSFFSX_11_02_15,ST40CV,ST40CV,NA
3185,ADNI,Imaging,UCSFFSX_11_02_15,ST40SA,ST40SA,NA
3186,ADNI,Imaging,UCSFFSX_11_02_15,ST40TA,ST40TA,NA
3187,ADNI,Imaging,UCSFFSX_11_02_15,ST40TS,ST40TS,NA
3188,ADNI,Imaging,UCSFFSX_11_02_15,ST41SV,ST41SV,NA
3189,ADNI,Imaging,UCSFFSX_11_02_15,ST42SV,ST42SV,NA
3190,ADNI,Imaging,UCSFFSX_11_02_15,ST43CV,ST43CV,NA
3191,ADNI,Imaging,UCSFFSX_11_02_15,ST43SA,ST43SA,NA
3192,ADNI,Imaging,UCSFFSX_11_02_15,ST43TA,ST43TA,NA
3193,ADNI,Imaging,UCSFFSX_11_02_15,ST43TS,ST43TS,NA
3194,ADNI,Imaging,UCSFFSX_11_02_15,ST44CV,ST44CV,NA
3195,ADNI,Imaging,UCSFFSX_11_02_15,ST44SA,ST44SA,NA
3196,ADNI,Imaging,UCSFFSX_11_02_15,ST44TA,ST44TA,NA
3197,ADNI,Imaging,UCSFFSX_11_02_15,ST44TS,ST44TS,NA
3198,ADNI,Imaging,UCSFFSX_11_02_15,ST45CV,ST45CV,NA
3199,ADNI,Imaging,UCSFFSX_11_02_15,ST45SA,ST45SA,NA
3200,ADNI,Imaging,UCSFFSX_11_02_15,ST45TA,ST45TA,NA
3201,ADNI,Imaging,UCSFFSX_11_02_15,ST45TS,ST45TS,NA
3202,ADNI,Imaging,UCSFFSX_11_02_15,ST46CV,ST46CV,NA
3203,ADNI,Imaging,UCSFFSX_11_02_15,ST46SA,ST46SA,NA
3204,ADNI,Imaging,UCSFFSX_11_02_15,ST46TA,ST46TA,NA
3205,ADNI,Imaging,UCSFFSX_11_02_15,ST46TS,ST46TS,NA
3206,ADNI,Imaging,UCSFFSX_11_02_15,ST47CV,ST47CV,NA
3207,ADNI,Imaging,UCSFFSX_11_02_15,ST47SA,ST47SA,NA
3208,ADNI,Imaging,UCSFFSX_11_02_15,ST47TA,ST47TA,NA
3209,ADNI,Imaging,UCSFFSX_11_02_15,ST47TS,ST47TS,NA
3210,ADNI,Imaging,UCSFFSX_11_02_15,ST48CV,ST48CV,NA
3211,ADNI,Imaging,UCSFFSX_11_02_15,ST48SA,ST48SA,NA
3212,ADNI,Imaging,UCSFFSX_11_02_15,ST48TA,ST48TA,NA
3213,ADNI,Imaging,UCSFFSX_11_02_15,ST48TS,ST48TS,NA
3214,ADNI,Imaging,UCSFFSX_11_02_15,ST49CV,ST49CV,NA
3215,ADNI,Imaging,UCSFFSX_11_02_15,ST49SA,ST49SA,NA
3216,ADNI,Imaging,UCSFFSX_11_02_15,ST49TA,ST49TA,NA
3217,ADNI,Imaging,UCSFFSX_11_02_15,ST49TS,ST49TS,NA
3218,ADNI,Imaging,UCSFFSX_11_02_15,ST4SV,ST4SV,NA
3219,ADNI,Imaging,UCSFFSX_11_02_15,ST50CV,ST50CV,NA
3220,ADNI,Imaging,UCSFFSX_11_02_15,ST50SA,ST50SA,NA
3221,ADNI,Imaging,UCSFFSX_11_02_15,ST50TA,ST50TA,NA
3222,ADNI,Imaging,UCSFFSX_11_02_15,ST50TS,ST50TS,NA
3223,ADNI,Imaging,UCSFFSX_11_02_15,ST51CV,ST51CV,NA
3224,ADNI,Imaging,UCSFFSX_11_02_15,ST51SA,ST51SA,NA
3225,ADNI,Imaging,UCSFFSX_11_02_15,ST51TA,ST51TA,NA
3226,ADNI,Imaging,UCSFFSX_11_02_15,ST51TS,ST51TS,NA
3227,ADNI,Imaging,UCSFFSX_11_02_15,ST52CV,ST52CV,NA
3228,ADNI,Imaging,UCSFFSX_11_02_15,ST52SA,ST52SA,NA
3229,ADNI,Imaging,UCSFFSX_11_02_15,ST52TA,ST52TA,NA
3230,ADNI,Imaging,UCSFFSX_11_02_15,ST52TS,ST52TS,NA
3231,ADNI,Imaging,UCSFFSX_11_02_15,ST53SV,ST53SV,NA
3232,ADNI,Imaging,UCSFFSX_11_02_15,ST54CV,ST54CV,NA
3233,ADNI,Imaging,UCSFFSX_11_02_15,ST54SA,ST54SA,NA
3234,ADNI,Imaging,UCSFFSX_11_02_15,ST54TA,ST54TA,NA
3235,ADNI,Imaging,UCSFFSX_11_02_15,ST54TS,ST54TS,NA
3236,ADNI,Imaging,UCSFFSX_11_02_15,ST55CV,ST55CV,NA
3237,ADNI,Imaging,UCSFFSX_11_02_15,ST55SA,ST55SA,NA
3238,ADNI,Imaging,UCSFFSX_11_02_15,ST55TA,ST55TA,NA
3239,ADNI,Imaging,UCSFFSX_11_02_15,ST55TS,ST55TS,NA
3240,ADNI,Imaging,UCSFFSX_11_02_15,ST56CV,ST56CV,NA
3241,ADNI,Imaging,UCSFFSX_11_02_15,ST56SA,ST56SA,NA
3242,ADNI,Imaging,UCSFFSX_11_02_15,ST56TA,ST56TA,NA
3243,ADNI,Imaging,UCSFFSX_11_02_15,ST56TS,ST56TS,NA
3244,ADNI,Imaging,UCSFFSX_11_02_15,ST57CV,ST57CV,NA
3245,ADNI,Imaging,UCSFFSX_11_02_15,ST57SA,ST57SA,NA
3246,ADNI,Imaging,UCSFFSX_11_02_15,ST57TA,ST57TA,NA
3247,ADNI,Imaging,UCSFFSX_11_02_15,ST57TS,ST57TS,NA
3248,ADNI,Imaging,UCSFFSX_11_02_15,ST58CV,ST58CV,NA
3249,ADNI,Imaging,UCSFFSX_11_02_15,ST58SA,ST58SA,NA
3250,ADNI,Imaging,UCSFFSX_11_02_15,ST58TA,ST58TA,NA
3251,ADNI,Imaging,UCSFFSX_11_02_15,ST58TS,ST58TS,NA
3252,ADNI,Imaging,UCSFFSX_11_02_15,ST59CV,ST59CV,NA
3253,ADNI,Imaging,UCSFFSX_11_02_15,ST59SA,ST59SA,NA
3254,ADNI,Imaging,UCSFFSX_11_02_15,ST59TA,ST59TA,NA
3255,ADNI,Imaging,UCSFFSX_11_02_15,ST59TS,ST59TS,NA
3256,ADNI,Imaging,UCSFFSX_11_02_15,ST5SV,ST5SV,NA
3257,ADNI,Imaging,UCSFFSX_11_02_15,ST60CV,ST60CV,NA
3258,ADNI,Imaging,UCSFFSX_11_02_15,ST60SA,ST60SA,NA
3259,ADNI,Imaging,UCSFFSX_11_02_15,ST60TA,ST60TA,NA
3260,ADNI,Imaging,UCSFFSX_11_02_15,ST60TS,ST60TS,NA
3261,ADNI,Imaging,UCSFFSX_11_02_15,ST61SV,ST61SV,NA
3262,ADNI,Imaging,UCSFFSX_11_02_15,ST62CV,ST62CV,NA
3263,ADNI,Imaging,UCSFFSX_11_02_15,ST62SA,ST62SA,NA
3264,ADNI,Imaging,UCSFFSX_11_02_15,ST62TA,ST62TA,NA
3265,ADNI,Imaging,UCSFFSX_11_02_15,ST62TS,ST62TS,NA
3266,ADNI,Imaging,UCSFFSX_11_02_15,ST63SV,ST63SV,NA
3267,ADNI,Imaging,UCSFFSX_11_02_15,ST64CV,ST64CV,NA
3268,ADNI,Imaging,UCSFFSX_11_02_15,ST64SA,ST64SA,NA
3269,ADNI,Imaging,UCSFFSX_11_02_15,ST64TA,ST64TA,NA
3270,ADNI,Imaging,UCSFFSX_11_02_15,ST64TS,ST64TS,NA
3271,ADNI,Imaging,UCSFFSX_11_02_15,ST65SV,ST65SV,NA
3272,ADNI,Imaging,UCSFFSX_11_02_15,ST66SV,ST66SV,NA
3273,ADNI,Imaging,UCSFFSX_11_02_15,ST67SV,ST67SV,NA
3274,ADNI,Imaging,UCSFFSX_11_02_15,ST68SV,ST68SV,NA
3275,ADNI,Imaging,UCSFFSX_11_02_15,ST69SV,ST69SV,NA
3276,ADNI,Imaging,UCSFFSX_11_02_15,ST6SV,ST6SV,NA
3277,ADNI,Imaging,UCSFFSX_11_02_15,ST70SV,ST70SV,NA
3278,ADNI,Imaging,UCSFFSX_11_02_15,ST71SV,ST71SV,NA
3279,ADNI,Imaging,UCSFFSX_11_02_15,ST72CV,ST72CV,NA
3280,ADNI,Imaging,UCSFFSX_11_02_15,ST72SA,ST72SA,NA
3281,ADNI,Imaging,UCSFFSX_11_02_15,ST72TA,ST72TA,NA
3282,ADNI,Imaging,UCSFFSX_11_02_15,ST72TS,ST72TS,NA
3283,ADNI,Imaging,UCSFFSX_11_02_15,ST73CV,ST73CV,NA
3284,ADNI,Imaging,UCSFFSX_11_02_15,ST73SA,ST73SA,NA
3285,ADNI,Imaging,UCSFFSX_11_02_15,ST73TA,ST73TA,NA
3286,ADNI,Imaging,UCSFFSX_11_02_15,ST73TS,ST73TS,NA
3287,ADNI,Imaging,UCSFFSX_11_02_15,ST74CV,ST74CV,NA
3288,ADNI,Imaging,UCSFFSX_11_02_15,ST74SA,ST74SA,NA
3289,ADNI,Imaging,UCSFFSX_11_02_15,ST74TA,ST74TA,NA
3290,ADNI,Imaging,UCSFFSX_11_02_15,ST74TS,ST74TS,NA
3291,ADNI,Imaging,UCSFFSX_11_02_15,ST75SV,ST75SV,NA
3292,ADNI,Imaging,UCSFFSX_11_02_15,ST76SV,ST76SV,NA
3293,ADNI,Imaging,UCSFFSX_11_02_15,ST77SV,ST77SV,NA
3294,ADNI,Imaging,UCSFFSX_11_02_15,ST78SV,ST78SV,NA
3295,ADNI,Imaging,UCSFFSX_11_02_15,ST79SV,ST79SV,NA
3296,ADNI,Imaging,UCSFFSX_11_02_15,ST7SV,ST7SV,NA
3297,ADNI,Imaging,UCSFFSX_11_02_15,ST80SV,ST80SV,NA
3298,ADNI,Imaging,UCSFFSX_11_02_15,ST81CV,ST81CV,NA
3299,ADNI,Imaging,UCSFFSX_11_02_15,ST81SA,ST81SA,NA
3300,ADNI,Imaging,UCSFFSX_11_02_15,ST81TA,ST81TA,NA
3301,ADNI,Imaging,UCSFFSX_11_02_15,ST81TS,ST81TS,NA
3302,ADNI,Imaging,UCSFFSX_11_02_15,ST82CV,ST82CV,NA
3303,ADNI,Imaging,UCSFFSX_11_02_15,ST82SA,ST82SA,NA
3304,ADNI,Imaging,UCSFFSX_11_02_15,ST82TA,ST82TA,NA
3305,ADNI,Imaging,UCSFFSX_11_02_15,ST82TS,ST82TS,NA
3306,ADNI,Imaging,UCSFFSX_11_02_15,ST83CV,ST83CV,NA
3307,ADNI,Imaging,UCSFFSX_11_02_15,ST83SA,ST83SA,NA
3308,ADNI,Imaging,UCSFFSX_11_02_15,ST83TA,ST83TA,NA
3309,ADNI,Imaging,UCSFFSX_11_02_15,ST83TS,ST83TS,NA
3310,ADNI,Imaging,UCSFFSX_11_02_15,ST84CV,ST84CV,NA
3311,ADNI,Imaging,UCSFFSX_11_02_15,ST84SA,ST84SA,NA
3312,ADNI,Imaging,UCSFFSX_11_02_15,ST84TA,ST84TA,NA
3313,ADNI,Imaging,UCSFFSX_11_02_15,ST84TS,ST84TS,NA
3314,ADNI,Imaging,UCSFFSX_11_02_15,ST85CV,ST85CV,NA
3315,ADNI,Imaging,UCSFFSX_11_02_15,ST85SA,ST85SA,NA
3316,ADNI,Imaging,UCSFFSX_11_02_15,ST85TA,ST85TA,NA
3317,ADNI,Imaging,UCSFFSX_11_02_15,ST85TS,ST85TS,NA
3318,ADNI,Imaging,UCSFFSX_11_02_15,ST86SA,ST86SA,NA
3319,ADNI,Imaging,UCSFFSX_11_02_15,ST87CV,ST87CV,NA
3320,ADNI,Imaging,UCSFFSX_11_02_15,ST88SV,ST88SV,NA
3321,ADNI,Imaging,UCSFFSX_11_02_15,ST89SV,ST89SV,NA
3322,ADNI,Imaging,UCSFFSX_11_02_15,ST8SV,ST8SV,NA
3323,ADNI,Imaging,UCSFFSX_11_02_15,ST90CV,ST90CV,NA
3324,ADNI,Imaging,UCSFFSX_11_02_15,ST90SA,ST90SA,NA
3325,ADNI,Imaging,UCSFFSX_11_02_15,ST90TA,ST90TA,NA
3326,ADNI,Imaging,UCSFFSX_11_02_15,ST90TS,ST90TS,NA
3327,ADNI,Imaging,UCSFFSX_11_02_15,ST91CV,ST91CV,NA
3328,ADNI,Imaging,UCSFFSX_11_02_15,ST91SA,ST91SA,NA
3329,ADNI,Imaging,UCSFFSX_11_02_15,ST91TA,ST91TA,NA
3330,ADNI,Imaging,UCSFFSX_11_02_15,ST91TS,ST91TS,NA
3331,ADNI,Imaging,UCSFFSX_11_02_15,ST92SV,ST92SV,NA
3332,ADNI,Imaging,UCSFFSX_11_02_15,ST93CV,ST93CV,NA
3333,ADNI,Imaging,UCSFFSX_11_02_15,ST93SA,ST93SA,NA
3334,ADNI,Imaging,UCSFFSX_11_02_15,ST93TA,ST93TA,NA
3335,ADNI,Imaging,UCSFFSX_11_02_15,ST93TS,ST93TS,NA
3336,ADNI,Imaging,UCSFFSX_11_02_15,ST94CV,ST94CV,NA
3337,ADNI,Imaging,UCSFFSX_11_02_15,ST94SA,ST94SA,NA
3338,ADNI,Imaging,UCSFFSX_11_02_15,ST94TA,ST94TA,NA
3339,ADNI,Imaging,UCSFFSX_11_02_15,ST94TS,ST94TS,NA
3340,ADNI,Imaging,UCSFFSX_11_02_15,ST95CV,ST95CV,NA
3341,ADNI,Imaging,UCSFFSX_11_02_15,ST95SA,ST95SA,NA
3342,ADNI,Imaging,UCSFFSX_11_02_15,ST95TA,ST95TA,NA
3343,ADNI,Imaging,UCSFFSX_11_02_15,ST95TS,ST95TS,NA
3344,ADNI,Imaging,UCSFFSX_11_02_15,ST96SV,ST96SV,NA
3345,ADNI,Imaging,UCSFFSX_11_02_15,ST97CV,ST97CV,NA
3346,ADNI,Imaging,UCSFFSX_11_02_15,ST97SA,ST97SA,NA
3347,ADNI,Imaging,UCSFFSX_11_02_15,ST97TA,ST97TA,NA
3348,ADNI,Imaging,UCSFFSX_11_02_15,ST97TS,ST97TS,NA
3349,ADNI,Imaging,UCSFFSX_11_02_15,ST98CV,ST98CV,NA
3350,ADNI,Imaging,UCSFFSX_11_02_15,ST98SA,ST98SA,NA
3351,ADNI,Imaging,UCSFFSX_11_02_15,ST98TA,ST98TA,NA
3352,ADNI,Imaging,UCSFFSX_11_02_15,ST98TS,ST98TS,NA
3353,ADNI,Imaging,UCSFFSX_11_02_15,ST99CV,ST99CV,NA
3354,ADNI,Imaging,UCSFFSX_11_02_15,ST99SA,ST99SA,NA
3355,ADNI,Imaging,UCSFFSX_11_02_15,ST99TA,ST99TA,NA
3356,ADNI,Imaging,UCSFFSX_11_02_15,ST99TS,ST99TS,NA
3357,ADNI,Imaging,UCSFFSX_11_02_15,ST9SV,ST9SV,NA
3358,ADNI,Imaging,UCSFFSX_11_02_15,update_stamp,NA,NA
3359,ADNI,Imaging,UCSFATRPHY,RECNO,NA,NA
3360,ADNI,Imaging,UCSFATRPHY,RID,RID,NA
3361,ADNI,Imaging,UCSFATRPHY,SITEID,NA,NA
3362,ADNI,Imaging,UCSFATRPHY,VISCODE1,NA,NA
3363,ADNI,Imaging,UCSFATRPHY,EXAMDATE1,EXAMDATE,NA
3364,ADNI,Imaging,UCSFATRPHY,IMAGEUID1,NA,NA
3365,ADNI,Imaging,UCSFATRPHY,VISCODE2,NA,NA
3366,ADNI,Imaging,UCSFATRPHY,EXAMDATE2,NA,NA
3367,ADNI,Imaging,UCSFATRPHY,IMAGEUID2,NA,NA
3368,ADNI,Imaging,UCSFATRPHY,FLDSTRENG,FLDSTRENG,NA
3369,ADNI,Imaging,UCSFATRPHY,PCTCHANGE,PCTCHANGE,NA
3370,ADNI,Imaging,UCSFATRPHY,update_stamp,NA,NA
3371,ADNI,Imaging,UCSFSNTVOL,RID,RID,NA
3372,ADNI,Imaging,UCSFSNTVOL,SITEID,NA,NA
3373,ADNI,Imaging,UCSFSNTVOL,VISCODE,NA,NA
3374,ADNI,Imaging,UCSFSNTVOL,USERDATE,NA,NA
3375,ADNI,Imaging,UCSFSNTVOL,RECNO,NA,NA
3376,ADNI,Imaging,UCSFSNTVOL,EXAMDATE,EXAMDATE,NA
3377,ADNI,Imaging,UCSFSNTVOL,LONISID,NA,NA
3378,ADNI,Imaging,UCSFSNTVOL,LONIUID,NA,NA
3379,ADNI,Imaging,UCSFSNTVOL,IMAGEUID,NA,NA
3380,ADNI,Imaging,UCSFSNTVOL,FLDSTRENG,NA,NA
3381,ADNI,Imaging,UCSFSNTVOL,SNTDATE,NA,NA
3382,ADNI,Imaging,UCSFSNTVOL,ATLAS,ATLAS,NA
3383,ADNI,Imaging,UCSFSNTVOL,LEFTHIPPO,LEFTHIPPO,NA
3384,ADNI,Imaging,UCSFSNTVOL,RIGHTHIPPO,RIGHTHIPPO,NA
3385,ADNI,Imaging,UCSFSNTVOL,update_stamp,NA,NA
3386,ADNI,Imaging,UCSFFSX6_03_02_21,COLPROT,NA,NA
3387,ADNI,Imaging,UCSFFSX6_03_02_21,RID,RID,NA
3388,ADNI,Imaging,UCSFFSX6_03_02_21,VISCODE,NA,NA
3389,ADNI,Imaging,UCSFFSX6_03_02_21,VISCODE2,VISCODE,NA
3390,ADNI,Imaging,UCSFFSX6_03_02_21,EXAMDATE,EXAMDATE,NA
3391,ADNI,Imaging,UCSFFSX6_03_02_21,VERSION,NA,NA
3392,ADNI,Imaging,UCSFFSX6_03_02_21,LONIUID,NA,NA
3393,ADNI,Imaging,UCSFFSX6_03_02_21,IMAGEUID,NA,NA
3394,ADNI,Imaging,UCSFFSX6_03_02_21,RUNDATE,NA,NA
3395,ADNI,Imaging,UCSFFSX6_03_02_21,STATUS,NA,NA
3396,ADNI,Imaging,UCSFFSX6_03_02_21,OVERALLQC,OVERALLQC,NA
3397,ADNI,Imaging,UCSFFSX6_03_02_21,TEMPQC,TEMPQC,NA
3398,ADNI,Imaging,UCSFFSX6_03_02_21,FRONTQC,FRONTQC,NA
3399,ADNI,Imaging,UCSFFSX6_03_02_21,PARQC,PARQC,NA
3400,ADNI,Imaging,UCSFFSX6_03_02_21,INSULAQC,INSULAQC,NA
3401,ADNI,Imaging,UCSFFSX6_03_02_21,OCCQC,OCCQC,NA
3402,ADNI,Imaging,UCSFFSX6_03_02_21,BGQC,BGQC,NA
3403,ADNI,Imaging,UCSFFSX6_03_02_21,CWMQC,CWMQC,NA
3404,ADNI,Imaging,UCSFFSX6_03_02_21,VENTQC,VENTQC,NA
3405,ADNI,Imaging,UCSFFSX6_03_02_21,HIPPOQC,HIPPOQC,NA
3406,ADNI,Imaging,UCSFFSX6_03_02_21,ST101SV,ST101SV,NA
3407,ADNI,Imaging,UCSFFSX6_03_02_21,ST102CV,ST102CV,NA
3408,ADNI,Imaging,UCSFFSX6_03_02_21,ST102SA,ST102SA,NA
3409,ADNI,Imaging,UCSFFSX6_03_02_21,ST102TA,ST102TA,NA
3410,ADNI,Imaging,UCSFFSX6_03_02_21,ST102TS,ST102TS,NA
3411,ADNI,Imaging,UCSFFSX6_03_02_21,ST103CV,ST103CV,NA
3412,ADNI,Imaging,UCSFFSX6_03_02_21,ST103SA,ST103SA,NA
3413,ADNI,Imaging,UCSFFSX6_03_02_21,ST103TA,ST103TA,NA
3414,ADNI,Imaging,UCSFFSX6_03_02_21,ST103TS,ST103TS,NA
3415,ADNI,Imaging,UCSFFSX6_03_02_21,ST104CV,ST104CV,NA
3416,ADNI,Imaging,UCSFFSX6_03_02_21,ST104SA,ST104SA,NA
3417,ADNI,Imaging,UCSFFSX6_03_02_21,ST104TA,ST104TA,NA
3418,ADNI,Imaging,UCSFFSX6_03_02_21,ST104TS,ST104TS,NA
3419,ADNI,Imaging,UCSFFSX6_03_02_21,ST105CV,ST105CV,NA
3420,ADNI,Imaging,UCSFFSX6_03_02_21,ST105SA,ST105SA,NA
3421,ADNI,Imaging,UCSFFSX6_03_02_21,ST105TA,ST105TA,NA
3422,ADNI,Imaging,UCSFFSX6_03_02_21,ST105TS,ST105TS,NA
3423,ADNI,Imaging,UCSFFSX6_03_02_21,ST106CV,ST106CV,NA
3424,ADNI,Imaging,UCSFFSX6_03_02_21,ST106SA,ST106SA,NA
3425,ADNI,Imaging,UCSFFSX6_03_02_21,ST106TA,ST106TA,NA
3426,ADNI,Imaging,UCSFFSX6_03_02_21,ST106TS,ST106TS,NA
3427,ADNI,Imaging,UCSFFSX6_03_02_21,ST107CV,ST107CV,NA
3428,ADNI,Imaging,UCSFFSX6_03_02_21,ST107SA,ST107SA,NA
3429,ADNI,Imaging,UCSFFSX6_03_02_21,ST107TA,ST107TA,NA
3430,ADNI,Imaging,UCSFFSX6_03_02_21,ST107TS,ST107TS,NA
3431,ADNI,Imaging,UCSFFSX6_03_02_21,ST108CV,ST108CV,NA
3432,ADNI,Imaging,UCSFFSX6_03_02_21,ST108SA,ST108SA,NA
3433,ADNI,Imaging,UCSFFSX6_03_02_21,ST108TA,ST108TA,NA
3434,ADNI,Imaging,UCSFFSX6_03_02_21,ST108TS,ST108TS,NA
3435,ADNI,Imaging,UCSFFSX6_03_02_21,ST109CV,ST109CV,NA
3436,ADNI,Imaging,UCSFFSX6_03_02_21,ST109SA,ST109SA,NA
3437,ADNI,Imaging,UCSFFSX6_03_02_21,ST109TA,ST109TA,NA
3438,ADNI,Imaging,UCSFFSX6_03_02_21,ST109TS,ST109TS,NA
3439,ADNI,Imaging,UCSFFSX6_03_02_21,ST10CV,ST10CV,NA
3440,ADNI,Imaging,UCSFFSX6_03_02_21,ST110CV,ST110CV,NA
3441,ADNI,Imaging,UCSFFSX6_03_02_21,ST110SA,ST110SA,NA
3442,ADNI,Imaging,UCSFFSX6_03_02_21,ST110TA,ST110TA,NA
3443,ADNI,Imaging,UCSFFSX6_03_02_21,ST110TS,ST110TS,NA
3444,ADNI,Imaging,UCSFFSX6_03_02_21,ST111CV,ST111CV,NA
3445,ADNI,Imaging,UCSFFSX6_03_02_21,ST111SA,ST111SA,NA
3446,ADNI,Imaging,UCSFFSX6_03_02_21,ST111TA,ST111TA,NA
3447,ADNI,Imaging,UCSFFSX6_03_02_21,ST111TS,ST111TS,NA
3448,ADNI,Imaging,UCSFFSX6_03_02_21,ST112SV,ST112SV,NA
3449,ADNI,Imaging,UCSFFSX6_03_02_21,ST113CV,ST113CV,NA
3450,ADNI,Imaging,UCSFFSX6_03_02_21,ST113SA,ST113SA,NA
3451,ADNI,Imaging,UCSFFSX6_03_02_21,ST113TA,ST113TA,NA
3452,ADNI,Imaging,UCSFFSX6_03_02_21,ST113TS,ST113TS,NA
3453,ADNI,Imaging,UCSFFSX6_03_02_21,ST114CV,ST114CV,NA
3454,ADNI,Imaging,UCSFFSX6_03_02_21,ST114SA,ST114SA,NA
3455,ADNI,Imaging,UCSFFSX6_03_02_21,ST114TA,ST114TA,NA
3456,ADNI,Imaging,UCSFFSX6_03_02_21,ST114TS,ST114TS,NA
3457,ADNI,Imaging,UCSFFSX6_03_02_21,ST115CV,ST115CV,NA
